,input,label
111," ""Nothing's Gonna Stop Us Now"" is a 1987 song co-written by Albert Hammond, who was born in 1944 and collaborated with Holly Knight and Carole Bayer Sager.",hallucination
112," In response to the .50 Caliber BMG Regulation Act of 2004, which banned future sales of .50 BMG shoulder-fired rifles in California, long-range shooters in that state have begun to adopt this cartridge as a manner of following the new legislation.The French rifle cartridge developed by Eric Danis was adopted as a replacement for the .50 Browning Machine Gun (.50 BMG, 12.7×99mm NATO and designated as the 5",hallucination
113," Virgil Widrich (* 16 May 1967 in Salzburg) is an Austrian director, screenwriter, filmmaker and multimedia artist.Bernard Rose (born 4 August 1960) is a famous filmmaker most famous for his direction of the horror film ""Candyman"" and the historical romance film ""Immortal Beloved"".",hallucination
114, Mixed martial artist JJ Aldrich competes in a division for competitors weighing between 106 and 125 pounds.,hallucination
115," She is best known for playing Phyllis Vance in the television series ""The Office"" and her critically acclaimed voice role as Sadness in the film ""Inside Out"". Inside Out is a 2015 American 3D computer-animated coming of age comedy-drama adventure film produced by Walt Disney Pictures.",hallucination
116," Naomi Yashiro (矢代直美, born 30 December 1977) is a Japanese former basketball player who competed in the 2004 Summer Olympics. She has been working as a cabin crew at an airline company with its headquarters in Tokyo.",hallucination
117," It is a slowly spreading rhizomatous perennial native to mountain streamsides in woodland in the western United States (southwestern Oregon to northwestern California), growing to 2 m tall by 1 m wide.Melissa and Darmera are not vegetables.",hallucination
118," The film stars Lizzy Caplan, Michael Peña, Mike Colter, Lilly Aspell, Emma Booth and Lex Shrapnel. The former teen model and TV star played a significant role in the 2007 film ""Family Ties"", opposite Brenda Blethyn.",hallucination
119," The Castaway Cowboy is a 1974 American adventure film released by Walt Disney Productions starring James Garner, Vera Miles, Eric Shea, and Robert Culp about a Texas rancher who gets shanghaied, then jumps ship and finds himself washed ashore in Hawaii.The Straight Story is a 1990 internationally co-produced biographical road drama film directed by David Lynch.",hallucination
120," ""Alvin for President"" is a song by the fictional musical group, The Chipmunks.",hallucination
121," 750 Seventh Avenue is a 615 ft (187m) tall Class-A office skyscraper in Albany, New York.101 Park Avenue is a 629 ft tall skyscraper in Albany, New York.",hallucination
122," Andrew James Matfin Bell (born 14 March 1986) is an English actor and dancer who rose to prominence for his debut role in ""Billy Elliot"" (2000) for which he won the BAFTA for Best Actor in a Leading Role. He is also known for his roles in the films ""King Kong"" (2005), ""Jumper"" (2013), as well as starring as Abraham Woodhull in the TV series, """"",hallucination
123," Scenestar was a not-for-profit organisation promoting underage events in Melbourne, Australia between 1995-1997. Scenestar organised events at the Central Club Hotel and Corner Hotel in Richmond. The 2016 Census listed Richmond's population as 34,804.",hallucination
124," The Delta State Lady Statesmen basketball team is the women's basketball team that represents Cleveland State University in Cleveland, Mississippi, United States.Cleveland State University, also known as CSU or CSUSM, is a regional public university located in Cleveland, Mississippi.",hallucination
125," Deanna Brooks (born Deanna Wilson on April 30, 1974 in Boulder City, Nevada) is an American glamour model and actress who was ""Playboy"" magazine's Playmate of the Month in May, 1998. As of the 2010 census, the population of Boulder City was [Deanna Brooks' hometown].",hallucination
126, The Beretta Model 12 is made by a leading firearms manufacturer owned by the regional government of Wallonia.,hallucination
127," Ina Norris lives in The Bronx, New York.The Bronx (Manhattan) is the northernmost of the five boroughs of New York City, within the U.S. state of New York.",hallucination
128," The 2009-10 New York Islanders season was the 38th season in the franchise's history. Kyle Okposo, Richard Park, Mark Streit and Brendan Witt serve as the team's alternate captains. He was drafted seventh overall in the 2016 NHL Entry Draft by the New York Islanders, for whom he played from 2016 to present.",hallucination
129," The Life and Times is an American indie rock band from Kansas City, Missouri, active since forming in 2002.Elizabeth Caroline ""Beth"" Orton (born 2 July 1971) is an English singer-songwriter, known for her 'folktronica' sound, which mixes elements of folk and electronica.",hallucination
130," Juskow is perhaps best known for such televisions shows and films as ""Men of a Certain Age"", ""Dr. Katz, Professional Therapist"", ""TV Funhouse"", ""The Sarah Silverman Program"" and The Wrestler.",hallucination
131, Highlights in the band's career have included supporting rapper Tinie Tempah and sharing the bill with Foo Fighters and The Black Keys at Tennent's Vital in 2012.The American rock band that shared the bill with The Jepettos at Tennent's Vital in 2012 is from Texas.,hallucination
132," Hezhou (贺州 ) is a prefecture-level city in the northeast of the Guangxi Zhuang Autonomous Region, People's Republic of China.Dongning () is a county-level city of southeastern Heilongjiang province, China.",hallucination
133," On Giants' Shoulders was written in 1940 by Melvyn Bragg.Melvyn Bragg, Baron Bragg, {'1': "", '2': "", '3': "", '4': ""} , (born 6 October 1939) is an English broadcaster, author and parliamentarian.",hallucination
134," Flanary Archeological Site is a historic archaeological site located near Dungannon in Scott County, Virginia, United States. Located across the Clinch River from Dungannon, the site was inhabited as early as 6000 BC and remained in periodic use into the Woodland period, with occupation potentially continuing until c. AD 1600. The terminus ad quem for occupation is 1754 when Thomas Walker's expedition passed through the area and found no Indian villages",hallucination
135," It was presented by the comedian and author Irish, actually.Peter Charles McCarthy Robinson, known as Pete McCarthy (9 November 1951 – 6 October 2004), was an English comedian, radio and television presenter and travel writer.",hallucination
136," The 2017 EFL League One play-off Final was a rugby match contested between Bradford City and Millwall.The 2017–18 EFL Championship (referred to as the Sky Bet Championship for sponsorship reasons) is the second season of the EFL Championship under its current name, and the twenty-sixth season under its current league structure.",hallucination
137," Lakshyam (English:Target) is a 2007 Telugu Action film, produced by Nallamalupu Srinivas (Bujji) on Sri Lakshmi Narasimha Productions banner and directed by Srivass. Starring Jagapati Babu, Anushka in lead roles and music composed by Mani Sharma.Sweety Shetty (born 7 November 1981), known by her stage name Anushka Shetty, is an Indian actress and model who predominantly works in Telugu films.",hallucination
138," Red Creek has offices in New York City, Buenos Aires and San Jose de Costa Rica, and has provided production services for the likes of Discovery Channel, BBC and Turner Networks. Nicolas Entel produced music videos for the Haitian rapper when he was just five years old.",hallucination
139," The cast includes Parker Posey and Alexis Arquette.Alexis Arquette (August 28, 1969 – September 11, 2016) was an American actress, cabaret performer, underground cartoonist, and activist. She underwent gender transitioning in her late thirties",hallucination
140," The Darlington Agency, a trading post in Oklahoma Territory, was a stop on the Chisholm Trail. It gained an Indian school run by John Homer Seger and became part of the trail marked by Jesse Chisholm that went from his southern trading post near the Red River to his northern trading post near Kansas City, Missouri.",hallucination
